system,clip_id,script,n_ref_words,n_hyp,wer,cpwer,di_cpwer,cp_minus_di_cp,wder,hits,sub,del,ins,errors,cphits,cpsub,cpdel,cpins,cpn_ref_words,cperrors,cp_mapping,di_cphits,di_cpsub,di_cpdel,di_cpins,di_cpn_ref_words,di_cperrors,wder_num,wder_denom,wder_correct_wrong_spk,wder_sub_wrong_spk
sarvam-saaras-v3@fusion,ARZl7LT0UC0__73_130,Telugu,150,153,0.26,0.4,0.26,0.14,0.19718309859154928,122,20,8,11,39,113,17,20,23,150,60,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",122,20,8,11,150,39,28,142,18,10
sarvam-saaras-v3@fusion,A_dohDOK6Ic__0_600,Devanagari,1829,1828,0.11755057408419901,0.11755057408419901,0.11755057408419901,0.0,0.0005583472920156337,1651,140,38,37,215,1651,140,38,37,1829,215,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_01': 'Speaker_C'}",1651,140,38,37,1829,215,1,1791,1,0
sarvam-saaras-v3@fusion,B2ScTgeIIck__117_180,Oriya,174,158,0.2988505747126437,0.28160919540229884,0.2988505747126437,-0.017241379310344862,0.0457516339869281,127,26,21,5,52,129,25,20,4,174,49,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",127,26,21,5,174,52,7,153,1,6
sarvam-saaras-v3@fusion,BGAAfht5dYw__0_612,Gujarati,2067,2104,0.3405902273826802,0.3807450411223996,0.3405902273826802,0.04015481373971941,0.07817258883248732,1497,473,97,134,704,1453,478,136,173,2067,787,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_02': 'Speaker_D'}",1497,473,97,134,2067,704,154,1970,55,99
sarvam-saaras-v3@fusion,BYLcUGNB_zM__20_1387,Kannada,3270,3328,0.2636085626911315,0.26238532110091745,0.2636085626911315,-0.0012232415902140303,0.002824858757062147,2550,636,84,142,862,2551,638,81,139,3270,858,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_03': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_01': 'Speaker_D'}",2550,636,84,142,3270,862,9,3186,1,8
sarvam-saaras-v3@fusion,Bngfppo1QtA__28_927,Telugu,2344,2486,0.41680887372013653,0.44283276450511944,0.41680887372013653,0.026023890784982906,0.08318264014466546,1641,571,132,274,977,1608,576,160,302,2344,1038,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_04': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_01': 'Speaker_D', 'SPEAKER_03': 'Speaker_E'}",1641,571,132,274,2344,977,184,2212,50,134
sarvam-saaras-v3@fusion,CO_8ppdzq9U__0_695,Tamil,1592,1623,0.375,0.39321608040201006,0.375,0.01821608040201006,0.030638852672750978,1084,450,58,89,597,1067,455,70,101,1592,626,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_02': 'Speaker_D'}",1084,450,58,89,1592,597,47,1534,19,28
sarvam-saaras-v3@fusion,Cku_X_SL7qU__60_660,Gujarati,1774,1639,0.713641488162345,0.7508455467869222,0.713641488162345,0.03720405862457721,0.27414330218068533,542,1063,169,34,1266,499,1083,192,57,1774,1332,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C'}",542,1063,169,34,1774,1266,440,1605,40,400
sarvam-saaras-v3@fusion,DPmew0didIM__191_512,Telugu,748,768,0.28475935828877,0.3355614973262032,0.28475935828877,0.05080213903743319,0.06582633053221289,589,125,34,54,213,573,119,56,76,748,251,"{'SPEAKER_04': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_00': 'Speaker_D', 'SPEAKER_01': 'Speaker_E'}",589,125,34,54,748,213,47,714,26,21
sarvam-saaras-v3@fusion,EmsKkNN2Me4__35_95,Malayalam,166,173,0.6385542168674698,0.6325301204819277,0.6385542168674698,-0.0060240963855421326,0.09333333333333334,83,67,16,23,106,84,66,16,23,166,105,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",83,67,16,23,166,106,14,150,3,11
sarvam-saaras-v3@fusion,ExGJodnzocM__212_527,Devanagari,1161,1166,0.11541774332472007,0.14987080103359174,0.11541774332472007,0.034453057708871665,0.027050610820244327,1047,99,15,20,134,1025,103,33,38,1161,174,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_03': 'Speaker_D'}",1047,99,15,20,1161,134,31,1146,26,5
sarvam-saaras-v3@fusion,F2uXav-wriA__0_907,Devanagari,2765,2765,0.12622061482820976,0.19674502712477396,0.12622061482820976,0.0705244122965642,0.046096654275092935,2491,199,75,75,349,2393,200,172,172,2765,544,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C', 'SPEAKER_03': 'Speaker_D'}",2491,199,75,75,2765,349,124,2690,114,10
sarvam-saaras-v3@fusion,FDMf9ApmoNU__16_686,Bengali,1622,1625,0.2651048088779285,0.3088779284833539,0.2651048088779285,0.043773119605425403,0.08610567514677103,1284,249,89,92,430,1246,254,122,125,1622,501,"{'SPEAKER_03': 'Speaker_A', 'SPEAKER_01': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_00': 'Speaker_D'}",1284,249,89,92,1622,430,132,1533,70,62
sarvam-saaras-v3@fusion,G6qzg93FxwE__21_116,Gujarati,267,268,0.11610486891385768,0.12359550561797752,0.11610486891385768,0.007490636704119841,0.003816793893129771,242,20,5,6,31,241,20,6,7,267,33,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",242,20,5,6,267,31,1,262,1,0
sarvam-saaras-v3@fusion,GEc_sS2KWo8__96_290,Gujarati,517,501,0.3307543520309478,0.33849129593810445,0.3307543520309478,0.007736943907156679,0.018404907975460124,358,131,28,12,171,355,133,29,13,517,175,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_02': 'Speaker_C'}",358,131,28,12,517,171,9,489,0,9
sarvam-saaras-v3@fusion,GfFLEIAAumk__90_163,Bengali,204,202,0.16666666666666666,0.29411764705882354,0.16666666666666666,0.12745098039215688,0.0663265306122449,176,20,8,6,34,163,20,21,19,204,60,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",176,20,8,6,204,34,13,196,13,0
sarvam-saaras-v3@fusion,Gq45evw6ytY__597_1464,Oriya,2688,2432,0.3865327380952381,0.45796130952380953,0.3865327380952381,0.07142857142857145,0.0819327731092437,1701,679,308,52,1039,1591,707,390,134,2688,1231,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_01': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",1701,679,308,52,2688,1039,195,2380,110,85
sarvam-saaras-v3@fusion,HZv_WvIr6lE__21_105,Tamil,252,240,0.42857142857142855,0.4166666666666667,0.42857142857142855,-0.011904761904761862,0.1013215859030837,157,70,25,13,108,158,71,23,11,252,105,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B', 'SPEAKER_02': 'Speaker_C'}",157,70,25,13,252,108,23,227,10,13
sarvam-saaras-v3@fusion,HpYG46tGyYs__103_998,Devanagari,2564,2632,0.11310452418096724,0.11349453978159127,0.11310452418096724,0.0003900156006240302,0.012214342001576044,2368,170,26,94,290,2367,171,26,94,2564,291,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_03': 'Speaker_D'}",2368,170,26,94,2564,290,31,2538,1,30
sarvam-saaras-v3@fusion,IAm1rt-MYcA__4_558,Bengali,1620,1562,0.22160493827160493,0.22654320987654322,0.22160493827160493,0.004938271604938288,0.011772400261608895,1294,235,91,33,359,1292,231,97,39,1620,367,"{'SPEAKER_03': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C', 'SPEAKER_01': 'Speaker_D'}",1294,235,91,33,1620,359,18,1529,6,12
sarvam-saaras-v3@fusion,Iare1Emeueg__16_69,Devanagari,139,140,0.17266187050359713,0.19424460431654678,0.17266187050359713,0.021582733812949645,0.014492753623188406,117,21,1,2,24,115,22,2,3,139,27,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",117,21,1,2,139,24,2,138,2,0
sarvam-saaras-v3@fusion,IfTL8SSN270__62_671,Devanagari,2214,2226,0.13640469738030714,0.15898825654923215,0.13640469738030714,0.022583559168925016,0.03139643861293346,2004,130,80,92,302,1977,134,103,115,2214,352,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_01': 'Speaker_D'}",2004,130,80,92,2214,302,67,2134,43,24
sarvam-saaras-v3@fusion,Ig6szCD8m20__46_106,Devanagari,184,184,0.19021739130434784,0.18478260869565216,0.19021739130434784,-0.005434782608695676,0.017045454545454544,157,19,8,8,35,158,18,8,8,184,34,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B'}",157,19,8,8,184,35,3,176,0,3
sarvam-saaras-v3@fusion,Iqhnt8ENm3U__27_88,Devanagari,177,141,0.5141242937853108,0.6497175141242938,0.5141242937853108,0.13559322033898302,0.18248175182481752,90,47,40,4,91,75,53,49,13,177,115,"{'SPEAKER_00': 'Speaker_A', 'spk3': 'Speaker_B', 'SPEAKER_01': 'Speaker_C'}",90,47,40,4,177,91,25,137,14,11
sarvam-saaras-v3@fusion,J4-VpEkBzWw__0_600,Kannada,1543,1578,0.23007128969539858,0.26247569669475046,0.23007128969539858,0.032404406999351876,0.05323450134770889,1282,202,59,94,355,1254,208,81,116,1543,405,"{'SPEAKER_05': 'Speaker_A', 'SPEAKER_04': 'Speaker_B', 'SPEAKER_06': 'Speaker_C', 'SPEAKER_00': 'Speaker_D', 'SPEAKER_02': 'Speaker_E', 'SPEAKER_03': 'Speaker_F', 'SPEAKER_01': 'Speaker_G'}",1282,202,59,94,1543,355,79,1484,47,32
sarvam-saaras-v3@fusion,JBYGLQJwFDc__103_407,Tamil,658,657,0.2887537993920973,0.30547112462006076,0.2887537993920973,0.016717325227963487,0.023734177215189875,493,139,26,25,190,484,146,28,27,658,201,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_00': 'Speaker_B'}",493,139,26,25,658,190,15,632,8,7
sarvam-saaras-v3@fusion,JSB1CeS4pP8__0_632,Gurmukhi,2086,2001,0.1912751677852349,0.1965484180249281,0.1912751677852349,0.005273250239693189,0.02189409368635438,1724,240,122,37,399,1717,243,126,41,2086,410,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_03': 'Speaker_D'}",1724,240,122,37,2086,399,43,1964,13,30
sarvam-saaras-v3@fusion,Jc5AVwg2cZM__153_214,Devanagari,164,163,0.38414634146341464,0.3902439024390244,0.38414634146341464,0.0060975609756097615,0.045454545454545456,110,44,10,9,63,110,43,11,10,164,64,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_02': 'Speaker_C'}",110,44,10,9,164,63,7,154,0,7
sarvam-saaras-v3@fusion,KAtdcDieQMw__57_599,Oriya,1717,1606,0.47815958066394876,0.5002912055911474,0.47815958066394876,0.022131624927198612,0.07395287958115183,974,554,189,78,821,949,566,202,91,1717,859,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_01': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",974,554,189,78,1717,821,113,1528,37,76
sarvam-saaras-v3@fusion,KPkRi3GM7fs__47_642,Oriya,1733,1703,0.2510098095787651,0.27697634160415463,0.2510098095787651,0.02596653202538951,0.015578190533253445,1332,337,64,34,435,1313,330,90,60,1733,480,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_01': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",1332,337,64,34,1733,435,26,1669,19,7
sarvam-saaras-v3@fusion,Kdi-ECuOaKg__2_78,Malayalam,89,63,0.4606741573033708,0.5842696629213483,0.4606741573033708,0.1235955056179775,0.1,51,9,29,3,41,46,8,35,9,89,52,"{'SPEAKER_02': 'Speaker_B', 'spk5': 'Speaker_D', 'SPEAKER_03': 'Speaker_E', 'SPEAKER_01': 'Speaker_F'}",51,9,29,3,89,41,6,60,5,1
sarvam-saaras-v3@fusion,L7xRazDdtgw__19_83,Gujarati,101,82,0.26732673267326734,0.46534653465346537,0.26732673267326734,0.19801980198019803,0.16049382716049382,75,6,20,1,27,65,6,30,11,101,47,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",75,6,20,1,101,27,13,81,12,1
sarvam-saaras-v3@fusion,LBIWBxQ5H1s__90_1020,Malayalam,2313,2321,0.3545179420665802,0.3614353653264159,0.3545179420665802,0.006917423259835687,0.05385329619312906,1660,494,159,167,820,1655,488,170,178,2313,836,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_03': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_00': 'Speaker_D'}",1660,494,159,167,2313,820,116,2154,30,86
sarvam-saaras-v3@fusion,LK23jX9tgZM__59_221,Gujarati,548,478,0.28284671532846717,0.31386861313868614,0.28284671532846717,0.031021897810218968,0.06209850107066381,404,63,81,11,155,398,58,92,22,548,172,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",404,63,81,11,548,155,29,467,21,8
sarvam-saaras-v3@fusion,LctYmmr9-Vg__0_61,Devanagari,133,133,0.15037593984962405,0.15037593984962405,0.15037593984962405,0.0,0.0,115,16,2,2,20,115,16,2,2,133,20,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B'}",115,16,2,2,133,20,0,131,0,0
sarvam-saaras-v3@fusion,LqQHdo7t5Ps__198_498,Devanagari,677,608,0.17429837518463812,0.17429837518463812,0.17429837518463812,0.0,0.0,566,35,76,7,118,566,35,76,7,677,118,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",566,35,76,7,677,118,0,601,0,0
sarvam-saaras-v3@fusion,Md3p6RTanBg__315_426,Bengali,284,274,0.19718309859154928,0.176056338028169,0.19718309859154928,-0.02112676056338028,0.029197080291970802,228,46,10,0,56,238,32,14,4,284,50,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B', 'SPEAKER_02': 'Speaker_C'}",228,46,10,0,284,56,8,274,0,8
sarvam-saaras-v3@fusion,MmtWBUK2DKE__0_310,Devanagari,1083,1067,0.18467220683287167,0.20221606648199447,0.18467220683287167,0.017543859649122806,0.023323615160349854,921,108,54,38,200,914,103,66,50,1083,219,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B', 'SPEAKER_02': 'Speaker_D', 'SPEAKER_03': 'Speaker_E'}",921,108,54,38,1083,200,24,1029,18,6
sarvam-saaras-v3@fusion,NLgHpYyf5bY__313_383,Devanagari,240,228,0.14166666666666666,0.13333333333333333,0.14166666666666666,-0.008333333333333331,0.0,210,14,16,4,34,211,14,15,3,240,32,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",210,14,16,4,240,34,0,224,0,0
sarvam-saaras-v3@fusion,NuhdqCEuIBo__197_540,Gurmukhi,1369,1310,0.15924032140248356,0.16070124178232287,0.15924032140248356,0.0014609203798393033,0.01317829457364341,1171,119,79,20,218,1167,125,77,18,1369,220,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",1171,119,79,20,1369,218,17,1290,11,6
sarvam-saaras-v3@fusion,O4_aeGFzZ8A__0_335,Kannada,675,675,0.1837037037037037,0.1837037037037037,0.1837037037037037,0.0,0.0,569,88,18,18,124,569,88,18,18,675,124,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_07': 'Speaker_B', 'SPEAKER_06': 'Speaker_C', 'SPEAKER_03': 'Speaker_D', 'SPEAKER_05': 'Speaker_E', 'SPEAKER_04': 'Speaker_F', 'SPEAKER_02': 'Speaker_G', 'SPEAKER_00': 'Speaker_H'}",569,88,18,18,675,124,0,657,0,0
sarvam-saaras-v3@fusion,OXUt5KnlUMo__91_181,Oriya,242,223,0.40082644628099173,0.39669421487603307,0.40082644628099173,-0.004132231404958664,0.0,147,74,21,2,97,147,75,20,1,242,96,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B'}",147,74,21,2,242,97,0,221,0,0
sarvam-saaras-v3@fusion,OxYCBQKZ3iY__0_1822,Gurmukhi,5524,5774,0.3602461984069515,0.4212527154236061,0.3602461984069515,0.061006517016654604,0.07850287907869481,4098,1112,314,564,1990,3920,1131,473,723,5524,2327,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_04': 'Speaker_D', 'SPEAKER_00': 'Speaker_E', 'SPEAKER_06': 'Speaker_F', 'SPEAKER_05': 'Speaker_G'}",4098,1112,314,564,5524,1990,409,5210,251,158
sarvam-saaras-v3@fusion,PCUA2q2C-2A__45_107,Devanagari,148,150,0.1891891891891892,0.1891891891891892,0.1891891891891892,0.0,0.0,126,18,4,6,28,126,18,4,6,148,28,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",126,18,4,6,148,28,0,144,0,0
sarvam-saaras-v3@fusion,PEDfT9-Yf2o__0_469,Bengali,1014,1006,0.09270216962524655,0.14102564102564102,0.09270216962524655,0.048323471400394474,0.03125,934,58,22,14,94,907,63,44,36,1014,143,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B', 'SPEAKER_02': 'Speaker_C'}",934,58,22,14,1014,94,31,992,27,4
sarvam-saaras-v3@fusion,PQB3-4sZUeY__0_1132,Telugu,3018,2916,0.6815772034459907,0.7700463883366467,0.6815772034459907,0.08846918489065603,0.2905832747716093,1031,1815,172,70,2057,896,1818,304,202,3018,2324,"{'SPEAKER_03': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_02': 'Speaker_D'}",1031,1815,172,70,3018,2057,827,2846,163,664
sarvam-saaras-v3@fusion,PRAzUz0GANs__223_283,Kannada,190,169,0.28421052631578947,0.28421052631578947,0.28421052631578947,0.0,0.018404907975460124,142,21,27,6,54,142,21,27,6,190,54,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",142,21,27,6,190,54,3,163,1,2
sarvam-saaras-v3@fusion,PSIzXy5-y2E__2_918,Devanagari,2395,2370,0.230062630480167,0.23048016701461377,0.230062630480167,0.00041753653444676075,0.03638754932047348,1933,348,114,89,551,1947,319,129,104,2395,552,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_01': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",1933,348,114,89,2395,551,83,2281,20,63
sarvam-saaras-v3@fusion,PVDfS7lcJHY__0_360,Kannada,1024,996,0.3759765625,0.4228515625,0.3759765625,0.046875,0.08110992529348986,698,239,87,59,385,660,267,97,69,1024,433,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_05': 'Speaker_D', 'SPEAKER_04': 'Speaker_E', 'SPEAKER_01': 'Speaker_F'}",698,239,87,59,1024,385,76,937,50,26
sarvam-saaras-v3@fusion,Pjre5dpnKGA__0_330,Kannada,747,774,0.3493975903614458,0.4364123159303882,0.3493975903614458,0.08701472556894241,0.11576011157601115,543,174,30,57,261,508,179,60,87,747,326,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_D'}",543,174,30,57,747,261,83,717,36,47
sarvam-saaras-v3@fusion,QhpjuNTZoA8__0_586,Kannada,1534,1483,0.21903520208604954,0.6642764015645372,0.21903520208604954,0.4452411994784876,0.2580195258019526,1247,187,100,49,336,914,170,450,399,1534,1019,"{'SPEAKER_01': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",1247,187,100,49,1534,336,370,1434,340,30
sarvam-saaras-v3@fusion,QuA_B6IZ6Ls__61_1863,Devanagari,6629,6862,0.17619550460099562,0.1829838588022326,0.17619550460099562,0.006788354201236996,0.024107701941139637,5935,453,241,474,1168,5917,444,268,501,6629,1213,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_00': 'Speaker_D'}",5935,453,241,474,6629,1168,154,6388,73,81
sarvam-saaras-v3@fusion,RL2fhIEEbZg__0_65,Telugu,159,160,0.2138364779874214,0.2138364779874214,0.2138364779874214,0.0,0.019736842105263157,133,19,7,8,34,133,19,7,8,159,34,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_C'}",133,19,7,8,159,34,3,152,2,1
sarvam-saaras-v3@fusion,RL2fhIEEbZg__66_1034,Telugu,2524,2490,0.241283676703645,0.2393026941362916,0.241283676703645,-0.0019809825673534065,0.02476910159529807,2023,359,142,108,609,2019,372,133,99,2524,604,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_01': 'Speaker_C'}",2023,359,142,108,2524,609,59,2382,24,35
sarvam-saaras-v3@fusion,RWTmftezCwI__0_60,Malayalam,109,113,0.3577981651376147,0.5596330275229358,0.3577981651376147,0.20183486238532106,0.12380952380952381,78,27,4,8,39,68,25,16,20,109,61,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B'}",78,27,4,8,109,39,13,105,10,3
sarvam-saaras-v3@fusion,RZUZyvRzi80__0_336,Gurmukhi,1083,1041,0.16620498614958448,0.16620498614958448,0.16620498614958448,0.0,0.0,925,94,64,22,180,925,94,64,22,1083,180,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_01': 'Speaker_D'}",925,94,64,22,1083,180,0,1019,0,0
sarvam-saaras-v3@fusion,SZ7ay4OjfAE__0_897,Telugu,2103,2055,0.47979077508321444,0.5663338088445078,0.47979077508321444,0.08654303376129335,0.19736842105263158,1249,651,203,155,1009,1155,657,291,243,2103,1191,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_04': 'Speaker_C', 'SPEAKER_02': 'Speaker_D', 'SPEAKER_03': 'Speaker_E'}",1249,651,203,155,2103,1009,375,1900,139,236
sarvam-saaras-v3@fusion,T3I2T-cfhG4__160_210,Devanagari,116,112,0.07758620689655173,0.07758620689655173,0.07758620689655173,0.0,0.0,109,1,6,2,9,109,1,6,2,116,9,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",109,1,6,2,116,9,0,110,0,0
sarvam-saaras-v3@fusion,TU3M6wSQV_g__99_171,Telugu,216,207,0.3055555555555556,0.2824074074074074,0.3055555555555556,-0.023148148148148195,0.0,160,37,19,10,66,162,38,16,7,216,61,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",160,37,19,10,216,66,0,197,0,0
sarvam-saaras-v3@fusion,Tlha36rSd5o__240_374,Tamil,301,316,0.2591362126245847,0.2591362126245847,0.2591362126245847,0.0,0.0,246,47,8,23,78,246,47,8,23,301,78,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",246,47,8,23,301,78,0,293,0,0
sarvam-saaras-v3@fusion,TrPnW5kLAyQ__93_513,Devanagari,1065,1022,0.26291079812206575,0.26103286384976526,0.26291079812206575,-0.0018779342723004855,0.025303643724696356,819,169,77,34,280,819,171,75,32,1065,278,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_03': 'Speaker_C', 'SPEAKER_02': 'Speaker_D'}",819,169,77,34,1065,280,25,988,9,16
sarvam-saaras-v3@fusion,U_EHjxThUgc__181_289,Bengali,293,295,0.17406143344709898,0.22184300341296928,0.17406143344709898,0.047781569965870296,0.05357142857142857,257,23,13,15,51,249,25,19,21,293,65,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",257,23,13,15,293,51,15,280,13,2
sarvam-saaras-v3@fusion,VHlIFsHPWbk__23_470,Oriya,1295,1257,0.23011583011583012,0.25637065637065637,0.23011583011583012,0.026254826254826252,0.03173311635475997,1025,204,66,28,298,997,226,72,34,1295,332,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_03': 'Speaker_B', 'SPEAKER_01': 'Speaker_C', 'SPEAKER_02': 'Speaker_D'}",1025,204,66,28,1295,298,39,1229,28,11
sarvam-saaras-v3@fusion,VKY0uuZ6Om8__575_935,Devanagari,1055,953,0.32037914691943126,0.32037914691943126,0.32037914691943126,0.0,0.06702702702702702,745,180,130,28,338,743,184,128,26,1055,338,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_01': 'Speaker_C'}",745,180,130,28,1055,338,62,925,15,47
sarvam-saaras-v3@fusion,VY_4x1scS-Y__13_121,Tamil,315,306,0.30158730158730157,0.35555555555555557,0.30158730158730157,0.053968253968254,0.07482993197278912,232,62,21,12,95,226,57,32,23,315,112,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_03': 'Speaker_B', 'SPEAKER_02': 'Speaker_C', 'SPEAKER_00': 'Speaker_D'}",232,62,21,12,315,95,22,294,9,13
sarvam-saaras-v3@fusion+xlit,0AEEA8NyVwY__11_609,Devanagari,1303,1222,0.18035303146584805,0.1841903300076746,0.18035303146584805,0.003837298541826545,0.005877413937867338,1099,92,112,31,235,1095,95,113,32,1303,240,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_02': 'Speaker_B', 'SPEAKER_00': 'Speaker_C'}",1099,92,112,31,1303,235,7,1191,3,4
sarvam-saaras-v3@fusion+xlit,0SoItGfM_sY__7_88,Kannada,165,166,0.18787878787878787,0.3393939393939394,0.18787878787878787,0.15151515151515155,0.08588957055214724,137,26,2,3,31,126,23,16,17,165,56,"{'SPEAKER_01': 'Speaker_A', 'SPEAKER_03': 'Speaker_B', 'SPEAKER_02': 'Speaker_D', 'SPEAKER_00': 'Speaker_E'}",137,26,2,3,165,31,14,163,11,3
sarvam-saaras-v3@fusion+xlit,0VEwL9XZ0LY__261_557,Devanagari,868,828,0.17050691244239632,0.1774193548387097,0.17050691244239632,0.006912442396313362,0.009937888198757764,743,62,63,23,148,739,64,65,25,868,154,"{'SPEAKER_00': 'Speaker_A', 'SPEAKER_01': 'Speaker_B'}",743,62,63,23,868,148,8,805,5,3
sarvam-saaras-v3@fusion+xlit,0esIFSOAcFs__0_913,Gujarati,2697,2674,0.1850203930292918,0.18687430478309233,0.1850203930292918,0.0018539117538005356,0.007713073659853451,2279,314,104,81,499,2270,327,100,77,2697,504,"{'SPEAKER_02': 'Speaker_A', 'SPEAKER_00': 'Speaker_B', 'SPEAKER_01': 'Speaker_C'}",2279,314,104,81,2697,499,20,2593,15,5
